Iteration	 Training error	 Validation error 
1	1.0493	0
2	1.04739	0
3	1.04421	0
4	1.0324	0
5	1.16749	0
6	1.05677	0
7	1.04546	0
8	1.04551	0
9	1.04032	0
10	1.02398	0
11	1.17434	0
12	0.297909	0
13	1.08457	0
14	1.17913	0
15	1.12054	0
16	1.03805	0
17	1.02063	0
18	1.13242	0
19	1.06367	0
20	1.07381	0
21	0.985626	0
22	1.15517	0
23	1.147	0
24	1.11247	0
25	1.06762	0
26	1.106	0
27	1.12934	0
28	1.15866	0
29	1.1693	0
30	1.13613	0
31	0.95452	0
32	1.11229	0
33	1.07549	0
34	1.11509	0
35	1.1808	0
36	1.1587	0
37	1.11392	0
38	1.18925	0
39	1.16898	0
40	1.08473	0
41	1.06743	0
42	1.0462	0
43	1.15001	0
44	1.1298	0
45	1.08539	0
46	1.07272	0
47	1.10169	0
48	1.19506	0
49	1.23978	0
50	1.20436	0
51	1.24759	0
52	1.23239	0
53	1.32952	0
54	1.25151	0
55	1.24132	0
56	1.25477	0
57	1.22064	0
58	1.2231	0
59	1.22221	0
60	1.30703	0
61	1.27686	0
501	1.42385	0
