Iteration	 Training error	 Validation error 
1	0.987468	0
2	1.04	0
3	1.0472	0
4	1.03655	0
5	1.05975	0
6	1.06893	0
7	1.17163	0
8	1.20484	0
9	1.17805	0
10	1.19285	0
11	1.08433	0
12	1.0023	0
13	0.873619	0
14	1.25807	0
15	1.18037	0
16	1.17541	0
17	1.17586	0
18	1.17692	0
19	1.17797	0
20	1.17901	0
21	1.1794	0
22	1.26729	0
23	1.02746	0
24	1.0902	0
25	1.01175	0
26	1.15298	0
27	1.00214	0
28	1.01754	0
29	1.11322	0
30	1.04995	0
31	1.04969	0
32	1.04917	0
33	1.04918	0
34	1.05524	0
35	1.05299	0
36	1.08384	0
37	1.04951	0
38	1.05766	0
39	1.0485	0
40	1.0487	0
41	1.04901	0
42	1.06674	0
43	1.06246	0
44	1.04931	0
45	1.07021	0
46	1.07064	0
47	1.06353	0
48	1.05354	0
49	1.06889	0
50	1.04957	0
51	1.06253	0
52	1.04948	0
53	1.0513	0
54	1.0506	0
55	1.04822	0
56	1.06182	0
57	1.0499	0
58	1.05022	0
59	1.05674	0
60	1.05002	0
61	1.06269	0
62	1.06342	0
501	1.05058	0
