Iteration	 Training error	 Validation error 
1	0.366827	0
2	0.355552	0
3	0.348787	0
4	0.347711	0
5	0.346777	0
6	0.344524	0
7	0.339913	0
8	0.333873	0
9	0.316957	0
10	0.314363	0
11	0.393686	0
12	0.314254	0
13	0.289906	0
14	0.287405	0
15	0.27442	0
16	0.359486	0
17	0.272397	0
18	0.238338	0
19	0.203615	0
20	0.151451	0
21	0.136053	0
22	0.126447	0
23	0.119878	0
24	0.115147	0
25	0.11157	0
26	0.108784	0
27	0.10655	0
28	0.104722	0
29	0.103197	0
30	0.101906	0
31	0.100795	0
32	0.099839	0
33	0.0990025	0
34	0.0982644	0
35	0.0976089	0
36	0.097023	0
37	0.0964961	0
38	0.0960197	0
39	0.0955868	0
40	0.0951911	0
41	0.0948259	0
42	0.094492	0
43	0.0941851	0
44	0.0939037	0
45	0.0936447	0
46	0.0933958	0
47	0.0931674	0
48	0.0929535	0
49	0.0927526	0
50	0.0925644	0
51	0.0923874	0
52	0.0922206	0
53	0.0920632	0
54	0.0919145	0
55	0.0917738	0
56	0.0916404	0
57	0.0915138	0
58	0.0913936	0
59	0.0912791	0
60	0.0911697	0
61	0.0910653	0
62	0.0909656	0
63	0.0908703	0
64	0.0907791	0
65	0.0906917	0
66	0.090608	0
67	0.0905276	0
68	0.0904504	0
69	0.0903762	0
70	0.0903049	0
71	0.0902362	0
72	0.09017	0
73	0.0901062	0
74	0.0900447	0
75	0.0899853	0
76	0.089928	0
77	0.0898726	0
78	0.089819	0
79	0.0897671	0
80	0.089717	0
81	0.0896684	0
82	0.0896213	0
83	0.0895756	0
84	0.0895313	0
85	0.0894884	0
86	0.0894467	0
87	0.0894062	0
88	0.0893668	0
89	0.0893286	0
90	0.0892914	0
91	0.0892552	0
92	0.08922	0
93	0.0891857	0
94	0.0891523	0
95	0.0891198	0
96	0.0890881	0
97	0.0890573	0
98	0.0890271	0
99	0.0889978	0
100	0.0889691	0
101	0.0889411	0
102	0.0889138	0
103	0.0888871	0
104	0.0888611	0
105	0.0888356	0
106	0.0888107	0
107	0.0887864	0
108	0.0887626	0
109	0.0887394	0
110	0.0887166	0
111	0.0886943	0
112	0.0886725	0
113	0.0886512	0
114	0.0886303	0
115	0.0886098	0
116	0.0885898	0
117	0.0885701	0
118	0.0885509	0
119	0.088532	0
120	0.0885135	0
121	0.0884953	0
122	0.0884775	0
123	0.0884601	0
124	0.0884429	0
125	0.0884261	0
126	0.0884096	0
127	0.0883934	0
128	0.0883775	0
129	0.0883619	0
130	0.0883465	0
131	0.0883315	0
132	0.0883167	0
133	0.0883021	0
134	0.0882878	0
135	0.0882738	0
136	0.0882599	0
137	0.0882463	0
138	0.088233	0
139	0.0882198	0
140	0.0882069	0
141	0.0881942	0
142	0.0881817	0
143	0.0881694	0
144	0.0881573	0
145	0.0881454	0
146	0.0881336	0
147	0.0881221	0
148	0.0881107	0
149	0.0880995	0
150	0.0880884	0
151	0.0880776	0
152	0.0880669	0
153	0.0880563	0
154	0.0880459	0
155	0.0880357	0
156	0.0880256	0
157	0.0880156	0
158	0.0880058	0
159	0.0879962	0
160	0.0879867	0
161	0.0879773	0
162	0.087968	0
163	0.0879589	0
164	0.0879498	0
165	0.087941	0
166	0.0879322	0
167	0.0879235	0
168	0.087915	0
169	0.0879066	0
170	0.0878983	0
171	0.0878901	0
172	0.087882	0
173	0.087874	0
174	0.0878661	0
175	0.0878584	0
176	0.0878507	0
177	0.0878431	0
178	0.0878356	0
179	0.0878283	0
180	0.087821	0
181	0.0878139	0
182	0.0878069	0
183	0.0878005	0
184	0.0877939	0
185	0.0877875	0
186	0.0877806	0
187	0.0877738	0
188	0.0877672	0
189	0.0877606	0
190	0.087754	0
191	0.0877476	0
192	0.0877412	0
193	0.0877349	0
194	0.0877287	0
195	0.0877226	0
196	0.0877165	0
197	0.0877105	0
198	0.0877045	0
199	0.0876986	0
200	0.0876928	0
201	0.087687	0
202	0.0876814	0
203	0.0876757	0
204	0.0876702	0
205	0.0876646	0
206	0.0876592	0
207	0.0876538	0
208	0.0876485	0
209	0.0876432	0
210	0.0876379	0
211	0.0876328	0
212	0.0876277	0
213	0.0876226	0
214	0.0876176	0
215	0.0876126	0
216	0.0876077	0
217	0.0876028	0
218	0.087598	0
219	0.0875932	0
220	0.0875885	0
221	0.0875838	0
222	0.0875792	0
223	0.0875746	0
224	0.0875701	0
225	0.0875656	0
226	0.0875612	0
227	0.0875567	0
228	0.0875524	0
229	0.0875481	0
230	0.0875438	0
231	0.0875395	0
232	0.0875353	0
233	0.0875312	0
234	0.087527	0
235	0.0875229	0
236	0.0875189	0
237	0.0875149	0
238	0.0875109	0
239	0.087507	0
240	0.0875031	0
241	0.0874992	0
242	0.0874954	0
243	0.0874916	0
244	0.0874878	0
245	0.087484	0
246	0.0874803	0
247	0.0874767	0
248	0.087473	0
249	0.0874694	0
250	0.0874659	0
251	0.0874623	0
252	0.0874588	0
253	0.0874553	0
254	0.0874519	0
255	0.0874484	0
256	0.087445	0
257	0.0874417	0
258	0.0874383	0
259	0.087435	0
260	0.0874317	0
261	0.0874285	0
262	0.0874253	0
263	0.0874221	0
264	0.0874189	0
265	0.0874157	0
266	0.0874126	0
267	0.0874095	0
268	0.0874064	0
269	0.0874034	0
270	0.0874003	0
271	0.0873973	0
272	0.0873944	0
273	0.0873914	0
274	0.0873885	0
275	0.0873856	0
276	0.0873827	0
277	0.0873798	0
278	0.087377	0
279	0.0873741	0
280	0.0873713	0
281	0.0873686	0
282	0.0873658	0
283	0.0873631	0
284	0.0873604	0
285	0.0873577	0
286	0.087355	0
287	0.0873523	0
288	0.0873497	0
289	0.0873471	0
290	0.0873445	0
291	0.0873419	0
292	0.0873393	0
293	0.0873368	0
294	0.0873343	0
295	0.0873318	0
296	0.0873293	0
297	0.0873268	0
298	0.0873244	0
299	0.0873219	0
300	0.0873195	0
301	0.0873171	0
302	0.0873148	0
303	0.0873124	0
304	0.08731	0
305	0.0873077	0
306	0.0873054	0
307	0.0873031	0
308	0.0873008	0
309	0.0872985	0
310	0.0872963	0
311	0.0872941	0
312	0.0872918	0
313	0.0872896	0
314	0.0872874	0
315	0.0872853	0
316	0.0872831	0
317	0.087281	0
318	0.0872788	0
319	0.0872767	0
320	0.0872746	0
321	0.0872725	0
322	0.0872704	0
323	0.0872684	0
324	0.0872663	0
325	0.0872643	0
326	0.0872623	0
327	0.0872603	0
328	0.0872583	0
329	0.0872563	0
330	0.0872543	0
331	0.0872523	0
332	0.0872504	0
333	0.0872485	0
334	0.0872465	0
335	0.0872446	0
336	0.0872427	0
337	0.0872408	0
338	0.087239	0
339	0.0872371	0
340	0.0872353	0
341	0.0872334	0
342	0.0872316	0
343	0.0872298	0
344	0.087228	0
345	0.0872262	0
346	0.0872244	0
347	0.0872226	0
348	0.0872209	0
349	0.0872191	0
350	0.0872174	0
351	0.0872156	0
352	0.0872139	0
353	0.0872122	0
354	0.0872105	0
355	0.0872088	0
356	0.0872072	0
357	0.0872055	0
358	0.0872038	0
359	0.0872022	0
360	0.0872005	0
361	0.0871989	0
362	0.0871973	0
363	0.0871957	0
364	0.0871941	0
365	0.0871925	0
366	0.0871909	0
367	0.0871893	0
368	0.0871878	0
369	0.0871862	0
370	0.0871847	0
371	0.0871831	0
372	0.0871816	0
373	0.0871801	0
374	0.0871786	0
375	0.0871771	0
376	0.0871756	0
377	0.0871741	0
378	0.0871726	0
379	0.0871711	0
380	0.0871697	0
381	0.0871682	0
382	0.0871668	0
383	0.0871653	0
384	0.0871639	0
385	0.0871625	0
386	0.087161	0
387	0.0871596	0
388	0.0871582	0
389	0.0871568	0
390	0.0871555	0
391	0.0871541	0
392	0.0871527	0
393	0.0871514	0
394	0.08715	0
395	0.0871487	0
396	0.0871473	0
397	0.087146	0
398	0.0871446	0
399	0.0871433	0
400	0.087142	0
401	0.0871407	0
402	0.0871394	0
403	0.0871381	0
404	0.0871368	0
405	0.0871356	0
406	0.0871343	0
407	0.087133	0
408	0.0871318	0
409	0.0871305	0
410	0.0871293	0
411	0.087128	0
412	0.0871268	0
413	0.0871256	0
414	0.0871243	0
415	0.0871231	0
416	0.0871219	0
417	0.0871207	0
418	0.0871195	0
419	0.0871183	0
420	0.0871171	0
421	0.087116	0
422	0.0871148	0
423	0.0871136	0
424	0.0871125	0
425	0.0871113	0
426	0.0871101	0
427	0.087109	0
428	0.0871079	0
429	0.0871067	0
430	0.0871056	0
431	0.0871045	0
432	0.0871034	0
433	0.0871022	0
434	0.0871011	0
435	0.0871	0
436	0.0870989	0
437	0.0870979	0
438	0.0870968	0
439	0.0870957	0
440	0.0870946	0
441	0.0870935	0
442	0.0870925	0
443	0.0870914	0
444	0.0870904	0
445	0.0870893	0
446	0.0870883	0
447	0.0870872	0
448	0.0870862	0
449	0.0870852	0
450	0.0870841	0
451	0.0870831	0
452	0.0870821	0
453	0.0870811	0
454	0.0870801	0
455	0.0870791	0
456	0.0870781	0
457	0.0870771	0
458	0.0870761	0
459	0.0870751	0
460	0.0870741	0
461	0.0870732	0
462	0.0870722	0
463	0.0870712	0
464	0.0870703	0
465	0.0870693	0
466	0.0870684	0
467	0.0870674	0
468	0.0870665	0
469	0.0870655	0
470	0.0870646	0
471	0.0870636	0
472	0.0870627	0
473	0.0870618	0
474	0.0870609	0
475	0.08706	0
476	0.087059	0
477	0.0870581	0
478	0.0870572	0
479	0.0870563	0
480	0.0870554	0
481	0.0870545	0
482	0.0870537	0
483	0.0870528	0
484	0.0870519	0
485	0.087051	0
486	0.0870501	0
487	0.0870493	0
488	0.0870484	0
489	0.0870475	0
490	0.0870467	0
491	0.0870458	0
492	0.087045	0
493	0.0870441	0
494	0.0870433	0
495	0.0870424	0
496	0.0870416	0
497	0.0870408	0
498	0.0870399	0
499	0.0870391	0
500	0.0870383	0
501	0.0870375	0
502	0.0870367	0
503	0.0870358	0
504	0.087035	0
505	0.0870342	0
506	0.0870334	0
507	0.0870326	0
508	0.0870318	0
509	0.087031	0
510	0.0870302	0
511	0.0870295	0
512	0.0870287	0
513	0.0870279	0
514	0.0870271	0
515	0.0870263	0
516	0.0870256	0
517	0.0870248	0
518	0.087024	0
519	0.0870233	0
520	0.0870225	0
521	0.0870218	0
522	0.087021	0
523	0.0870203	0
524	0.0870195	0
525	0.0870188	0
526	0.087018	0
527	0.0870173	0
528	0.0870166	0
529	0.0870158	0
530	0.0870151	0
531	0.0870144	0
532	0.0870136	0
533	0.0870129	0
534	0.0870122	0
535	0.0870115	0
536	0.0870108	0
537	0.0870101	0
538	0.0870094	0
539	0.0870087	0
540	0.087008	0
541	0.0870073	0
542	0.0870066	0
543	0.0870059	0
544	0.0870052	0
545	0.0870045	0
546	0.0870038	0
547	0.0870031	0
548	0.0870024	0
549	0.0870018	0
550	0.0870011	0
551	0.0870004	0
552	0.0869997	0
553	0.0869991	0
554	0.0869984	0
555	0.0869977	0
556	0.0869971	0
557	0.0869964	0
558	0.0869958	0
559	0.0869951	0
560	0.0869945	0
561	0.0869938	0
562	0.0869932	0
563	0.0869925	0
564	0.0869919	0
565	0.0869912	0
566	0.0869906	0
567	0.08699	0
568	0.0869893	0
569	0.0869887	0
570	0.0869881	0
571	0.0869875	0
572	0.0869868	0
573	0.0869862	0
574	0.0869856	0
575	0.086985	0
576	0.0869844	0
577	0.0869838	0
578	0.0869832	0
579	0.0869825	0
580	0.0869819	0
581	0.0869813	0
582	0.0869807	0
583	0.0869801	0
584	0.0869795	0
585	0.0869789	0
586	0.0869784	0
587	0.0869778	0
588	0.0869772	0
589	0.0869766	0
590	0.086976	0
591	0.0869754	0
592	0.0869748	0
593	0.0869743	0
594	0.0869737	0
595	0.0869731	0
596	0.0869725	0
597	0.086972	0
598	0.0869714	0
599	0.0869708	0
600	0.0869703	0
601	0.0869697	0
602	0.0869692	0
603	0.0869686	0
604	0.086968	0
605	0.0869675	0
606	0.0869669	0
607	0.0869664	0
608	0.0869658	0
609	0.0869653	0
610	0.0869647	0
611	0.0869642	0
612	0.0869637	0
613	0.0869631	0
614	0.0869626	0
615	0.086962	0
616	0.0869615	0
617	0.086961	0
618	0.0869604	0
619	0.0869599	0
620	0.0869594	0
621	0.0869589	0
622	0.0869583	0
623	0.0869578	0
624	0.0869573	0
625	0.0869568	0
626	0.0869563	0
627	0.0869557	0
628	0.0869552	0
629	0.0869547	0
630	0.0869542	0
631	0.0869537	0
632	0.0869532	0
633	0.0869527	0
634	0.0869522	0
635	0.0869517	0
636	0.0869512	0
637	0.0869507	0
638	0.0869502	0
639	0.0869497	0
640	0.0869492	0
641	0.0869487	0
642	0.0869482	0
643	0.0869477	0
644	0.0869472	0
645	0.0869468	0
646	0.0869463	0
647	0.0869458	0
648	0.0869453	0
649	0.0869448	0
650	0.0869444	0
651	0.0869439	0
652	0.0869434	0
653	0.0869429	0
654	0.0869425	0
655	0.086942	0
656	0.0869415	0
657	0.086941	0
658	0.0869406	0
659	0.0869401	0
660	0.0869397	0
661	0.0869392	0
662	0.0869387	0
663	0.0869383	0
664	0.0869378	0
665	0.0869374	0
666	0.0869369	0
667	0.0869364	0
668	0.086936	0
669	0.0869355	0
670	0.0869351	0
671	0.0869346	0
672	0.0869342	0
673	0.0869338	0
674	0.0869333	0
675	0.0869329	0
676	0.0869324	0
677	0.086932	0
678	0.0869316	0
679	0.0869311	0
680	0.0869307	0
681	0.0869302	0
682	0.0869298	0
683	0.0869294	0
684	0.086929	0
685	0.0869285	0
686	0.0869281	0
687	0.0869277	0
688	0.0869272	0
689	0.0869268	0
690	0.0869264	0
691	0.086926	0
692	0.0869256	0
693	0.0869251	0
694	0.0869247	0
695	0.0869243	0
696	0.0869239	0
697	0.0869235	0
698	0.0869231	0
699	0.0869226	0
700	0.0869222	0
701	0.0869218	0
702	0.0869214	0
703	0.086921	0
704	0.0869206	0
705	0.0869202	0
706	0.0869198	0
707	0.0869194	0
708	0.086919	0
709	0.0869186	0
710	0.0869182	0
711	0.0869178	0
712	0.0869174	0
713	0.086917	0
714	0.0869166	0
715	0.0869162	0
716	0.0869158	0
717	0.0869154	0
718	0.086915	0
719	0.0869147	0
720	0.0869143	0
721	0.0869139	0
722	0.0869135	0
723	0.0869131	0
724	0.0869127	0
725	0.0869124	0
726	0.086912	0
727	0.0869116	0
728	0.0869112	0
729	0.0869108	0
730	0.0869105	0
731	0.0869101	0
732	0.0869097	0
733	0.0869093	0
734	0.086909	0
735	0.0869086	0
736	0.0869082	0
737	0.0869079	0
738	0.0869075	0
739	0.0869071	0
740	0.0869068	0
741	0.0869064	0
742	0.086906	0
743	0.0869057	0
744	0.0869053	0
745	0.0869049	0
746	0.0869046	0
747	0.0869042	0
748	0.0869039	0
749	0.0869035	0
750	0.0869031	0
751	0.0869028	0
752	0.0869024	0
753	0.0869021	0
754	0.0869017	0
755	0.0869014	0
756	0.086901	0
757	0.0869007	0
758	0.0869003	0
759	0.0869	0
760	0.0868996	0
761	0.0868993	0
762	0.0868989	0
763	0.0868986	0
764	0.0868983	0
765	0.0868979	0
766	0.0868976	0
767	0.0868972	0
768	0.0868969	0
769	0.0868966	0
770	0.0868962	0
771	0.0868959	0
772	0.0868956	0
773	0.0868952	0
774	0.0868949	0
775	0.0868945	0
776	0.0868942	0
777	0.0868939	0
778	0.0868936	0
779	0.0868932	0
780	0.0868929	0
781	0.0868926	0
782	0.0868922	0
783	0.0868919	0
784	0.0868916	0
785	0.0868913	0
786	0.0868909	0
787	0.0868906	0
788	0.0868903	0
789	0.08689	0
790	0.0868897	0
791	0.0868893	0
792	0.086889	0
793	0.0868887	0
794	0.0868884	0
795	0.0868881	0
796	0.0868878	0
797	0.0868874	0
798	0.0868871	0
799	0.0868868	0
800	0.0868865	0
801	0.0868862	0
802	0.0868859	0
803	0.0868856	0
804	0.0868853	0
805	0.086885	0
806	0.0868846	0
807	0.0868843	0
808	0.086884	0
809	0.0868837	0
810	0.0868834	0
811	0.0868831	0
812	0.0868828	0
813	0.0868825	0
814	0.0868822	0
815	0.0868819	0
816	0.0868816	0
817	0.0868813	0
818	0.086881	0
819	0.0868807	0
820	0.0868804	0
821	0.0868801	0
822	0.0868798	0
823	0.0868795	0
824	0.0868792	0
825	0.086879	0
826	0.0868787	0
827	0.0868784	0
828	0.0868781	0
829	0.0868778	0
830	0.0868775	0
831	0.0868772	0
832	0.0868769	0
833	0.0868766	0
834	0.0868764	0
835	0.0868761	0
836	0.0868758	0
837	0.0868755	0
838	0.0868752	0
839	0.0868749	0
840	0.0868746	0
841	0.0868744	0
842	0.0868741	0
843	0.0868738	0
844	0.0868735	0
845	0.0868732	0
846	0.086873	0
847	0.0868727	0
848	0.0868724	0
849	0.0868721	0
850	0.0868719	0
851	0.0868716	0
852	0.0868713	0
853	0.086871	0
854	0.0868708	0
855	0.0868705	0
856	0.0868702	0
857	0.08687	0
858	0.0868697	0
859	0.0868694	0
860	0.0868691	0
861	0.0868689	0
862	0.0868686	0
863	0.0868683	0
864	0.0868681	0
865	0.0868678	0
866	0.0868675	0
867	0.0868673	0
868	0.086867	0
869	0.0868667	0
870	0.0868665	0
871	0.0868662	0
872	0.086866	0
873	0.0868657	0
874	0.0868654	0
875	0.0868652	0
876	0.0868649	0
877	0.0868647	0
878	0.0868644	0
879	0.0868641	0
880	0.0868639	0
881	0.0868636	0
882	0.0868634	0
883	0.0868631	0
884	0.0868629	0
885	0.0868626	0
886	0.0868624	0
887	0.0868621	0
888	0.0868619	0
889	0.0868616	0
890	0.0868614	0
891	0.0868611	0
892	0.0868609	0
893	0.0868606	0
894	0.0868604	0
895	0.0868601	0
896	0.0868599	0
897	0.0868596	0
898	0.0868594	0
899	0.0868591	0
900	0.0868589	0
901	0.0868586	0
902	0.0868584	0
903	0.0868582	0
904	0.0868579	0
905	0.0868577	0
906	0.0868574	0
907	0.0868572	0
908	0.0868569	0
909	0.0868567	0
910	0.0868565	0
