Iteration	 Training error	 Validation error 
1	0.346539	0
2	0.346454	0
3	0.346305	0
4	0.345588	0
5	0.346304	0
6	0.342903	0
7	0.333323	0
8	0.34613	0
9	0.329459	0
10	0.346609	0
11	0.346584	0
12	0.346551	0
13	0.34649	0
14	0.346358	0
15	0.345948	0
16	0.339028	0
17	0.436484	0
18	1.11891	0
19	0.184114	0
20	0.1836	0
21	0.183383	0
22	0.183088	0
23	0.180076	0
24	0.179774	0
25	0.179723	0
26	0.178885	0
27	0.178538	0
28	0.17832	0
29	0.178172	0
30	0.178065	0
31	0.177984	0
32	0.17792	0
33	0.177869	0
34	0.177827	0
35	0.177791	0
36	0.177761	0
37	0.177735	0
38	0.177713	0
39	0.177693	0
40	0.177675	0
41	0.177659	0
42	0.177645	0
43	1.06368	0
44	0.350182	0
45	0.188509	0
46	0.188044	0
47	0.187671	0
48	0.18715	0
49	0.18643	0
50	0.185972	0
51	0.185871	0
52	0.185823	0
53	0.185787	0
54	0.185758	0
55	0.185735	0
56	0.185716	0
57	0.1857	0
58	0.185686	0
59	0.185675	0
60	0.185664	0
61	0.185655	0
62	0.185647	0
63	0.18564	0
64	0.185634	0
65	0.185628	0
66	0.185622	0
67	0.185617	0
68	0.185613	0
69	0.185608	0
70	0.185604	0
71	0.1856	0
72	0.185597	0
73	0.185593	0
74	0.185589	0
75	0.185586	0
76	0.185583	0
77	0.18558	0
78	0.185577	0
79	0.185573	0
80	0.18557	0
81	0.185567	0
82	0.185564	0
83	0.185561	0
84	0.185557	0
85	0.185554	0
86	0.18555	0
87	0.185547	0
88	0.185542	0
89	0.185538	0
90	0.185533	0
91	0.185528	0
1001	0.185522	0
