Iteration	 Training error	 Validation error 
1	1.39841	0
2	1.36891	0
3	1.34751	0
4	1.3619	0
5	1.32272	0
6	1.36044	0
7	1.34575	0
8	1.28747	0
9	0.964151	0
10	0.718058	0
11	1.47122	0
12	1.44893	0
13	1.43541	0
14	1.39068	0
15	1.38644	0
16	1.38464	0
17	1.3846	0
18	1.38984	0
19	1.40954	0
20	1.41041	0
21	1.41686	0
22	1.39061	0
23	1.43193	0
24	1.39859	0
25	1.39832	0
26	0.523034	0
27	0.194574	0
28	0.171673	0
29	0.177172	0
30	1.3559	0
31	1.70495	0
32	0.345114	0
33	0.341142	0
34	0.320113	0
35	0.277765	0
36	0.246452	0
37	0.0889276	0
38	0.0416198	0
39	0.0375042	0
40	0.0370281	0
41	0.0368459	0
42	0.0367546	0
43	0.0367032	0
44	0.0366717	0
45	0.0366513	0
46	0.0366372	0
47	0.036627	0
48	0.0366194	0
49	0.0366135	0
50	0.0366087	0
51	0.0366048	0
52	0.0366014	0
53	0.0365986	0
54	0.036596	0
55	0.0365937	0
56	0.0365917	0
57	0.0365898	0
58	0.036588	0
59	0.0365864	0
60	0.0365849	0
61	0.0365834	0
62	0.036582	0
63	0.0365807	0
64	0.0365794	0
65	0.0365781	0
66	0.0365769	0
67	0.0365758	0
68	0.0365746	0
69	0.0365735	0
70	0.0365725	0
71	0.0365714	0
72	0.0365704	0
73	0.0365694	0
74	0.0365684	0
75	0.0365674	0
76	0.0365664	0
77	0.0365655	0
78	0.0365646	0
79	0.0365636	0
80	0.0365627	0
81	0.0365619	0
82	0.036561	0
83	0.0365601	0
84	0.0365593	0
85	0.0365584	0
86	0.0365576	0
87	0.0365568	0
88	0.036556	0
89	0.0365552	0
90	0.0365544	0
91	0.0365537	0
92	0.0365529	0
93	0.0365522	0
94	0.0365514	0
95	0.0365507	0
96	0.03655	0
97	0.0365493	0
98	0.0365486	0
99	0.0365479	0
100	0.0365473	0
101	0.0365466	0
102	0.0365459	0
103	0.0365453	0
104	0.0365447	0
105	0.036544	0
106	0.0365434	0
107	0.0365428	0
108	0.0365422	0
109	0.0365416	0
110	0.036541	0
111	0.0365404	0
112	0.0365399	0
113	0.0365393	0
114	0.0365387	0
115	0.0365382	0
116	0.0365376	0
117	0.0365371	0
118	0.0365366	0
119	0.0365361	0
120	0.0365356	0
121	0.0365351	0
122	0.0365346	0
123	0.0365341	0
124	0.0365336	0
125	0.0365331	0
126	0.0365326	0
127	0.0365322	0
128	0.0365317	0
129	0.0365312	0
130	0.0365308	0
131	0.0365303	0
132	0.0365299	0
133	0.0365295	0
134	0.036529	0
135	0.0365286	0
136	0.0365282	0
137	0.0365278	0
138	0.0365274	0
139	0.036527	0
140	0.0365266	0
141	0.0365262	0
142	0.0365258	0
143	0.0365254	0
144	0.0365251	0
145	0.0365247	0
146	0.0365243	0
147	0.0365239	0
148	0.0365236	0
149	0.0365232	0
150	0.0365229	0
151	0.0365225	0
152	0.0365222	0
153	0.0365218	0
154	0.0365215	0
155	0.0365212	0
156	0.0365208	0
157	0.0365205	0
158	0.0365202	0
159	0.0365199	0
160	0.0365196	0
161	0.0365193	0
162	0.036519	0
163	0.0365186	0
164	0.0365183	0
165	0.036518	0
166	0.0365178	0
167	0.0365175	0
168	0.0365172	0
169	0.0365169	0
170	0.0365166	0
171	0.0365163	0
172	0.036516	0
173	0.0365158	0
174	0.0365155	0
175	0.0365152	0
176	0.036515	0
177	0.0365147	0
178	0.0365144	0
179	0.0365142	0
180	0.0365139	0
181	0.0365137	0
182	0.0365134	0
183	0.0365132	0
184	0.0365129	0
185	0.0365127	0
186	0.0365125	0
187	0.0365122	0
188	0.036512	0
189	0.0365117	0
190	0.0365115	0
191	0.0365113	0
192	0.0365111	0
193	0.0365108	0
194	0.0365106	0
195	0.0365104	0
196	0.0365102	0
197	0.0365099	0
198	0.0365097	0
199	0.0365095	0
200	0.0365093	0
201	0.0365091	0
202	0.0365089	0
203	0.0365087	0
