Iteration	 Training error	 Validation error 
1	0.000787119	0
2	1.91198e-07	0
3	1.81967e-07	0
4	1.81962e-07	0
5	1.81958e-07	0
6	1.81954e-07	0
7	1.81949e-07	0
8	1.81945e-07	0
9	1.81941e-07	0
10	1.81936e-07	0
11	1.81932e-07	0
12	1.81927e-07	0
13	1.81923e-07	0
14	1.81919e-07	0
15	1.81914e-07	0
16	1.8191e-07	0
17	1.81906e-07	0
18	1.81901e-07	0
19	1.81897e-07	0
20	1.81892e-07	0
21	1.81888e-07	0
22	1.81884e-07	0
23	1.81879e-07	0
24	1.81875e-07	0
25	1.81871e-07	0
26	1.81866e-07	0
27	1.81862e-07	0
28	1.81857e-07	0
29	1.81853e-07	0
30	1.81849e-07	0
31	1.81844e-07	0
32	1.8184e-07	0
33	1.81835e-07	0
34	1.81831e-07	0
35	1.81827e-07	0
36	1.81822e-07	0
37	1.81818e-07	0
38	1.81814e-07	0
39	1.81809e-07	0
40	1.81805e-07	0
41	1.818e-07	0
42	1.81796e-07	0
43	1.81792e-07	0
44	1.81787e-07	0
45	1.81783e-07	0
46	1.81779e-07	0
47	1.81774e-07	0
48	1.8177e-07	0
49	1.81765e-07	0
50	1.81761e-07	0
51	1.81757e-07	0
52	1.81752e-07	0
53	1.81748e-07	0
54	1.81744e-07	0
55	1.81739e-07	0
56	1.81735e-07	0
57	1.81731e-07	0
58	1.81726e-07	0
59	1.81722e-07	0
60	1.81717e-07	0
61	1.81713e-07	0
62	1.81709e-07	0
63	1.81704e-07	0
64	1.817e-07	0
65	1.81696e-07	0
66	1.81691e-07	0
67	1.81687e-07	0
68	1.81682e-07	0
69	1.81678e-07	0
70	1.81674e-07	0
71	1.81669e-07	0
72	1.81665e-07	0
73	1.81661e-07	0
74	1.81656e-07	0
75	1.81652e-07	0
76	1.81647e-07	0
77	1.81643e-07	0
78	1.81639e-07	0
79	1.81634e-07	0
80	1.8163e-07	0
81	1.81626e-07	0
82	1.81621e-07	0
83	1.81617e-07	0
84	1.81613e-07	0
85	1.81608e-07	0
86	1.81604e-07	0
87	1.81599e-07	0
88	1.81595e-07	0
89	1.81591e-07	0
90	1.81586e-07	0
91	1.81582e-07	0
92	1.81578e-07	0
93	1.81573e-07	0
94	1.81569e-07	0
95	1.81565e-07	0
96	1.8156e-07	0
97	1.81556e-07	0
98	1.81551e-07	0
99	1.81547e-07	0
100	1.81543e-07	0
101	1.81538e-07	0
102	1.81534e-07	0
103	1.8153e-07	0
104	1.81525e-07	0
105	1.81521e-07	0
106	1.81517e-07	0
107	1.81512e-07	0
108	1.81508e-07	0
109	1.81503e-07	0
110	1.81499e-07	0
111	1.81495e-07	0
112	1.8149e-07	0
113	1.81486e-07	0
114	1.81482e-07	0
115	1.81477e-07	0
116	1.81473e-07	0
117	1.81469e-07	0
118	1.81464e-07	0
119	1.8146e-07	0
120	1.81456e-07	0
121	1.81451e-07	0
122	1.81447e-07	0
123	1.81442e-07	0
124	1.81438e-07	0
125	1.81434e-07	0
126	1.81429e-07	0
127	1.81425e-07	0
128	1.81421e-07	0
129	1.81416e-07	0
130	1.81412e-07	0
131	1.81408e-07	0
132	1.81403e-07	0
133	1.81399e-07	0
134	1.81395e-07	0
135	1.8139e-07	0
136	1.81386e-07	0
137	1.81381e-07	0
138	1.81377e-07	0
139	1.81373e-07	0
140	1.81368e-07	0
141	1.81364e-07	0
142	1.8136e-07	0
143	1.81355e-07	0
144	1.81351e-07	0
145	1.81347e-07	0
146	1.81342e-07	0
147	1.81338e-07	0
148	1.81334e-07	0
149	1.81329e-07	0
150	1.81325e-07	0
151	1.81321e-07	0
152	1.81316e-07	0
153	1.81312e-07	0
154	1.81307e-07	0
155	1.81303e-07	0
156	1.81299e-07	0
157	1.81294e-07	0
158	1.8129e-07	0
159	1.81286e-07	0
160	1.81281e-07	0
161	1.81277e-07	0
162	1.81273e-07	0
163	1.81268e-07	0
164	1.81264e-07	0
165	1.8126e-07	0
166	1.81255e-07	0
167	1.81251e-07	0
168	1.81247e-07	0
169	1.81242e-07	0
170	1.81238e-07	0
171	1.81234e-07	0
172	1.81229e-07	0
173	1.81225e-07	0
174	1.8122e-07	0
175	1.81216e-07	0
176	1.81212e-07	0
177	1.81207e-07	0
178	1.81203e-07	0
179	1.81199e-07	0
180	1.81194e-07	0
181	1.8119e-07	0
182	1.81186e-07	0
183	1.81181e-07	0
184	1.81177e-07	0
185	1.81173e-07	0
186	1.81168e-07	0
187	1.81164e-07	0
188	1.8116e-07	0
189	1.81155e-07	0
190	1.81151e-07	0
191	1.81147e-07	0
192	1.81142e-07	0
193	1.81138e-07	0
194	1.81134e-07	0
195	1.81129e-07	0
196	1.81125e-07	0
197	1.81121e-07	0
198	1.81116e-07	0
199	1.81112e-07	0
200	1.81108e-07	0
