Iteration	 Training error	 Validation error 
1	0.00380007	0
2	7.01737e-06	0
3	6.11039e-06	0
4	6.10692e-06	0
5	6.10374e-06	0
6	6.10057e-06	0
7	6.0974e-06	0
8	6.09423e-06	0
9	6.09106e-06	0
10	6.0879e-06	0
11	6.08475e-06	0
12	6.08159e-06	0
13	6.07844e-06	0
14	6.07529e-06	0
15	6.07215e-06	0
16	6.06901e-06	0
17	6.06587e-06	0
18	6.06274e-06	0
19	6.05961e-06	0
20	6.05648e-06	0
21	6.05336e-06	0
22	6.05024e-06	0
23	6.04713e-06	0
24	6.04401e-06	0
25	6.0409e-06	0
26	6.0378e-06	0
27	6.0347e-06	0
28	6.0316e-06	0
29	6.0285e-06	0
30	6.02541e-06	0
31	6.02232e-06	0
32	6.01923e-06	0
33	6.01615e-06	0
34	6.01307e-06	0
35	6.00999e-06	0
36	6.00692e-06	0
37	6.00385e-06	0
38	6.00079e-06	0
39	5.99772e-06	0
40	5.99466e-06	0
41	5.99161e-06	0
42	5.98856e-06	0
43	5.98551e-06	0
44	5.98246e-06	0
45	5.97942e-06	0
46	5.97638e-06	0
47	5.97334e-06	0
48	5.97031e-06	0
49	5.96728e-06	0
50	5.96425e-06	0
51	5.96123e-06	0
52	5.95821e-06	0
53	5.95519e-06	0
54	5.95218e-06	0
55	5.94917e-06	0
56	5.94616e-06	0
57	5.94316e-06	0
58	5.94016e-06	0
59	5.93716e-06	0
60	5.93416e-06	0
61	5.93117e-06	0
62	5.92819e-06	0
63	5.9252e-06	0
64	5.92222e-06	0
65	5.91924e-06	0
66	5.91627e-06	0
67	5.91329e-06	0
68	5.91032e-06	0
69	5.90736e-06	0
70	5.9044e-06	0
71	5.90144e-06	0
72	5.89848e-06	0
73	5.89553e-06	0
74	5.89258e-06	0
75	5.88963e-06	0
76	5.88669e-06	0
77	5.88375e-06	0
78	5.88081e-06	0
79	5.87787e-06	0
80	5.87494e-06	0
81	5.87201e-06	0
82	5.86909e-06	0
83	5.86617e-06	0
84	5.86325e-06	0
85	5.86033e-06	0
86	5.85742e-06	0
87	5.85451e-06	0
88	5.8516e-06	0
89	5.8487e-06	0
90	5.8458e-06	0
91	5.8429e-06	0
92	5.84001e-06	0
93	5.83711e-06	0
94	5.83423e-06	0
95	5.83134e-06	0
96	5.82846e-06	0
97	5.82558e-06	0
98	5.8227e-06	0
99	5.81983e-06	0
100	5.81696e-06	0
101	5.81409e-06	0
102	5.81123e-06	0
103	5.80836e-06	0
104	5.80551e-06	0
105	5.80265e-06	0
106	5.7998e-06	0
107	5.79695e-06	0
108	5.7941e-06	0
109	5.79126e-06	0
110	5.78842e-06	0
111	5.78558e-06	0
112	5.78274e-06	0
113	5.77991e-06	0
114	5.77708e-06	0
115	5.77426e-06	0
116	5.77143e-06	0
117	5.76861e-06	0
118	5.7658e-06	0
119	5.76298e-06	0
120	5.76017e-06	0
121	5.75736e-06	0
122	5.75456e-06	0
123	5.75175e-06	0
124	5.74895e-06	0
125	5.74616e-06	0
126	5.74336e-06	0
127	5.74057e-06	0
128	5.73778e-06	0
129	5.735e-06	0
130	5.73222e-06	0
131	5.72944e-06	0
132	5.72666e-06	0
133	5.72389e-06	0
134	5.72111e-06	0
135	5.71835e-06	0
136	5.71558e-06	0
137	5.71282e-06	0
138	5.71006e-06	0
139	5.7073e-06	0
140	5.70455e-06	0
141	5.7018e-06	0
142	5.69905e-06	0
143	5.6963e-06	0
144	5.69356e-06	0
145	5.69082e-06	0
146	5.68808e-06	0
147	5.68535e-06	0
148	5.68261e-06	0
149	5.67989e-06	0
150	5.67716e-06	0
151	5.67444e-06	0
152	5.67172e-06	0
153	5.669e-06	0
154	5.66628e-06	0
155	5.66357e-06	0
156	5.66086e-06	0
157	5.65815e-06	0
158	5.65545e-06	0
159	5.65275e-06	0
160	5.65005e-06	0
161	5.64735e-06	0
162	5.64466e-06	0
163	5.64197e-06	0
164	5.63928e-06	0
165	5.6366e-06	0
166	5.63391e-06	0
167	5.63123e-06	0
168	5.62856e-06	0
169	5.62588e-06	0
170	5.62321e-06	0
171	5.62054e-06	0
172	5.61788e-06	0
173	5.61521e-06	0
174	5.61255e-06	0
175	5.60989e-06	0
176	5.60724e-06	0
177	5.60459e-06	0
178	5.60194e-06	0
179	5.59929e-06	0
180	5.59664e-06	0
181	5.594e-06	0
182	5.59136e-06	0
183	5.58873e-06	0
184	5.58609e-06	0
185	5.58346e-06	0
186	5.58083e-06	0
187	5.5782e-06	0
188	5.57558e-06	0
189	5.57296e-06	0
190	5.57034e-06	0
191	5.56773e-06	0
192	5.56511e-06	0
193	5.5625e-06	0
194	5.55989e-06	0
195	5.55729e-06	0
196	5.55468e-06	0
197	5.55208e-06	0
198	5.54949e-06	0
199	5.54689e-06	0
200	5.5443e-06	0
201	5.54171e-06	0
202	5.53912e-06	0
203	5.53654e-06	0
204	5.53395e-06	0
205	5.53137e-06	0
206	5.5288e-06	0
207	5.52622e-06	0
208	5.52365e-06	0
209	5.52108e-06	0
210	5.51851e-06	0
211	5.51595e-06	0
212	5.51339e-06	0
213	5.51083e-06	0
214	5.50827e-06	0
215	5.50572e-06	0
216	5.50317e-06	0
217	5.50062e-06	0
218	5.49807e-06	0
219	5.49552e-06	0
220	5.49298e-06	0
221	5.49044e-06	0
222	5.48791e-06	0
223	5.48537e-06	0
224	5.48284e-06	0
225	5.48031e-06	0
226	5.47778e-06	0
227	5.47526e-06	0
228	5.47274e-06	0
229	5.47022e-06	0
230	5.4677e-06	0
231	5.46519e-06	0
232	5.46267e-06	0
233	5.46016e-06	0
234	5.45766e-06	0
235	5.45515e-06	0
236	5.45265e-06	0
237	5.45015e-06	0
238	5.44765e-06	0
239	5.44516e-06	0
240	5.44266e-06	0
241	5.44017e-06	0
242	5.43769e-06	0
243	5.4352e-06	0
244	5.43272e-06	0
245	5.43024e-06	0
246	5.42776e-06	0
247	5.42528e-06	0
248	5.42281e-06	0
249	5.42034e-06	0
250	5.41787e-06	0
251	5.41541e-06	0
252	5.41294e-06	0
253	5.41048e-06	0
254	5.40802e-06	0
255	5.40556e-06	0
256	5.40311e-06	0
257	5.40066e-06	0
258	5.39821e-06	0
259	5.39576e-06	0
260	5.39332e-06	0
261	5.39087e-06	0
262	5.38843e-06	0
263	5.386e-06	0
264	5.38356e-06	0
265	5.38113e-06	0
266	5.3787e-06	0
267	5.37627e-06	0
268	5.37384e-06	0
269	5.37142e-06	0
270	5.369e-06	0
271	5.36658e-06	0
272	5.36416e-06	0
273	5.36175e-06	0
274	5.35933e-06	0
275	5.35692e-06	0
276	5.35452e-06	0
277	5.35211e-06	0
278	5.34971e-06	0
279	5.34731e-06	0
280	5.34491e-06	0
281	5.34251e-06	0
282	5.34012e-06	0
283	5.33773e-06	0
284	5.33534e-06	0
285	5.33295e-06	0
286	5.33057e-06	0
287	5.32818e-06	0
288	5.3258e-06	0
289	5.32343e-06	0
290	5.32105e-06	0
291	5.31868e-06	0
292	5.31631e-06	0
293	5.31394e-06	0
294	5.31157e-06	0
295	5.30921e-06	0
296	5.30684e-06	0
297	5.30448e-06	0
298	5.30213e-06	0
299	5.29977e-06	0
300	5.29742e-06	0
301	5.29507e-06	0
302	5.29272e-06	0
303	5.29037e-06	0
304	5.28803e-06	0
305	5.28568e-06	0
306	5.28334e-06	0
307	5.28101e-06	0
308	5.27867e-06	0
309	5.27634e-06	0
310	5.27401e-06	0
311	5.27168e-06	0
312	5.26935e-06	0
313	5.26703e-06	0
314	5.2647e-06	0
315	5.26238e-06	0
316	5.26007e-06	0
317	5.25775e-06	0
318	5.25544e-06	0
319	5.25312e-06	0
320	5.25081e-06	0
321	5.24851e-06	0
322	5.2462e-06	0
