Iteration	 Training error	 Validation error 
1	0.328096	0
2	0.310745	0
3	0.303951	0
4	0.301502	0
5	0.300285	0
6	0.299476	0
7	0.29884	0
8	0.298288	0
9	0.297777	0
10	0.297285	0
11	0.296798	0
12	0.296308	0
13	0.29581	0
14	0.295298	0
15	0.294769	0
16	0.294216	0
17	0.293629	0
18	0.292998	0
19	0.292311	0
20	0.29156	0
21	0.29074	0
22	0.289855	0
23	0.288903	0
24	0.287882	0
25	0.286791	0
26	0.285627	0
27	0.284384	0
28	0.283057	0
29	0.281658	0
30	0.280207	0
31	0.27871	0
32	0.277158	0
33	0.275539	0
34	0.273851	0
35	0.272091	0
36	0.27026	0
37	0.268371	0
38	0.26644	0
39	0.264479	0
40	0.262507	0
41	0.260543	0
42	0.258591	0
43	0.256641	0
44	0.254679	0
45	0.25269	0
46	0.250676	0
47	0.248658	0
48	0.246649	0
49	0.244648	0
50	0.242676	0
51	0.240736	0
52	0.238782	0
53	0.236747	0
54	0.23466	0
55	0.232626	0
56	0.230643	0
57	0.228693	0
58	0.226826	0
59	0.225009	0
60	0.223232	0
61	0.221507	0
62	0.219806	0
63	0.218124	0
64	0.21644	0
65	0.214777	0
66	0.213131	0
67	0.211503	0
68	0.209898	0
69	0.208308	0
70	0.206739	0
71	0.205173	0
72	0.203635	0
73	0.20214	0
74	0.200686	0
75	0.199232	0
76	0.197795	0
77	0.196436	0
78	0.195103	0
79	0.193797	0
80	0.192498	0
81	0.191277	0
82	0.190089	0
83	0.188998	0
84	0.187918	0
85	0.186901	0
86	0.185903	0
87	0.18494	0
88	0.184022	0
89	0.183109	0
90	0.182241	0
91	0.181359	0
92	0.180517	0
93	0.179688	0
94	0.178894	0
95	0.178116	0
96	0.177345	0
97	0.176602	0
98	0.175861	0
99	0.175175	0
100	0.174503	0
101	0.173876	0
102	0.173239	0
103	0.172617	0
104	0.171972	0
105	0.171298	0
106	0.170589	0
107	0.169815	0
108	0.169007	0
109	0.168247	0
110	0.167581	0
111	0.166957	0
112	0.166358	0
113	0.165783	0
114	0.165234	0
115	0.164713	0
116	0.164215	0
117	0.163734	0
118	0.163269	0
119	0.16282	0
120	0.162387	0
121	0.161968	0
122	0.161557	0
123	0.16115	0
124	0.160745	0
125	0.160338	0
126	0.15993	0
127	0.159519	0
128	0.159113	0
129	0.158719	0
130	0.158333	0
131	0.157935	0
132	0.157516	0
133	0.1571	0
134	0.1567	0
135	0.156312	0
136	0.155926	0
137	0.15552	0
138	0.155108	0
139	0.154724	0
140	0.154366	0
141	0.154015	0
142	0.153668	0
143	0.153314	0
144	0.152957	0
145	0.152612	0
146	0.152282	0
147	0.151958	0
148	0.151639	0
149	0.151321	0
150	0.151008	0
151	0.150699	0
152	0.150382	0
153	0.150054	0
154	0.149708	0
155	0.14937	0
156	0.149044	0
157	0.148752	0
158	0.148449	0
159	0.148192	0
160	0.147904	0
161	0.147681	0
162	0.147397	0
163	0.147154	0
164	0.146819	0
165	0.146592	0
166	0.146325	0
167	0.14616	0
168	0.145912	0
169	0.145738	0
170	0.145487	0
171	0.145266	0
172	0.145002	0
173	0.144788	0
174	0.144631	0
175	0.144431	0
176	0.144419	0
177	0.144085	0
178	0.144342	0
179	0.143733	0
180	0.144513	0
181	0.143286	0
182	0.14493	0
183	0.142904	0
184	0.145715	0
185	0.142773	0
186	0.144414	0
187	0.142527	0
188	0.144022	0
189	0.142784	0
190	0.142438	0
191	0.142822	0
192	0.141679	0
193	0.142997	0
194	0.141245	0
195	0.141603	0
196	0.140917	0
197	0.140589	0
198	0.140517	0
199	0.140072	0
200	0.139952	0
201	0.139775	0
202	0.139578	0
203	0.139437	0
204	0.139287	0
205	0.139137	0
206	0.13899	0
207	0.138831	0
208	0.138667	0
209	0.138513	0
210	0.138372	0
211	0.138238	0
212	0.138105	0
213	0.137971	0
214	0.137837	0
215	0.137705	0
216	0.137576	0
217	0.137449	0
218	0.137322	0
219	0.137194	0
220	0.137064	0
221	0.136932	0
222	0.136796	0
223	0.136658	0
224	0.136515	0
225	0.136368	0
226	0.136217	0
227	0.136061	0
228	0.135902	0
229	0.135739	0
230	0.135573	0
231	0.135401	0
232	0.135222	0
233	0.135032	0
234	0.13483	0
235	0.134618	0
236	0.134399	0
237	0.134176	0
238	0.133949	0
239	0.133711	0
240	0.133449	0
241	0.133142	0
242	0.132806	0
243	0.132505	0
244	0.132245	0
245	0.13201	0
246	0.131799	0
247	0.1316	0
248	0.131406	0
249	0.131209	0
250	0.131009	0
251	0.130803	0
252	0.130594	0
253	0.130387	0
254	0.130181	0
255	0.12998	0
256	0.129783	0
257	0.12959	0
258	0.129402	0
259	0.129218	0
260	0.12904	0
261	0.128865	0
262	0.128692	0
263	0.12852	0
264	0.128347	0
265	0.12817	0
266	0.127989	0
267	0.127807	0
268	0.12763	0
269	0.127462	0
270	0.127304	0
271	0.127154	0
272	0.127011	0
273	0.126873	0
274	0.12674	0
275	0.126612	0
276	0.126487	0
277	0.126367	0
278	0.126249	0
279	0.126135	0
280	0.126023	0
281	0.125914	0
282	0.125807	0
283	0.1257	0
284	0.125594	0
285	0.125486	0
286	0.125374	0
287	0.125252	0
288	0.125108	0
289	0.124932	0
290	0.124753	0
291	0.124625	0
292	0.124519	0
293	0.124417	0
294	0.124321	0
295	0.12423	0
296	0.12414	0
297	0.124051	0
298	0.123962	0
299	0.123873	0
300	0.123782	0
301	0.123687	0
302	0.123587	0
303	0.12348	0
304	0.123365	0
305	0.123249	0
306	0.12314	0
307	0.123044	0
308	0.122957	0
309	0.122873	0
310	0.122791	0
311	0.122708	0
312	0.122622	0
313	0.122531	0
314	0.122428	0
315	0.122302	0
316	0.12213	0
317	0.12192	0
318	0.121756	0
319	0.121642	0
320	0.121545	0
321	0.121443	0
322	0.12135	0
323	0.121251	0
324	0.121163	0
325	0.121068	0
326	0.120984	0
327	0.120897	0
328	0.120822	0
329	0.120744	0
330	0.120675	0
331	0.120606	0
332	0.120544	0
333	0.120482	0
334	0.12042	0
335	0.120367	0
336	0.120303	0
337	0.120263	0
338	0.120185	0
339	0.120161	0
340	0.120068	0
341	0.12007	0
342	0.119945	0
343	0.119955	0
344	0.119809	0
345	0.119844	0
346	0.119686	0
347	0.11966	0
348	0.119544	0
349	0.119547	0
350	0.1195	0
351	0.119342	0
352	0.119398	0
353	0.119243	0
354	0.119378	0
355	0.119133	0
356	0.119226	0
357	0.11904	0
358	0.119172	0
359	0.119051	0
360	0.118945	0
361	0.11897	0
362	0.118864	0
363	0.118973	0
364	0.118732	0
365	0.118832	0
366	0.118641	0
367	0.118775	0
368	0.118635	0
369	0.118557	0
370	0.118551	0
371	0.118471	0
372	0.118543	0
373	0.118312	0
374	0.118394	0
375	0.118198	0
376	0.118307	0
377	0.118144	0
378	0.118078	0
379	0.118043	0
380	0.117989	0
381	0.118036	0
382	0.117832	0
383	0.117918	0
384	0.117751	0
385	0.11787	0
386	0.117723	0
387	0.117698	0
388	0.117656	0
389	0.117638	0
390	0.117664	0
391	0.117487	0
392	0.117564	0
393	0.11741	0
394	0.117519	0
395	0.117364	0
396	0.117359	0
397	0.117291	0
398	0.117296	0
399	0.117291	0
400	0.117132	0
401	0.117194	0
402	0.117049	0
403	0.117145	0
404	0.116974	0
405	0.116985	0
406	0.116882	0
407	0.1169	0
408	0.116852	0
409	0.116703	0
410	0.116732	0
411	0.116581	0
412	0.116634	0
413	0.116407	0
414	0.116383	0
415	0.116192	0
416	0.116176	0
417	0.116059	0
418	0.115921	0
419	0.115924	0
420	0.115807	0
421	0.115864	0
422	0.115673	0
423	0.115715	0
424	0.115553	0
425	0.115606	0
426	0.115475	0
427	0.115403	0
428	0.115367	0
429	0.115299	0
430	0.115321	0
431	0.115126	0
432	0.115172	0
433	0.114976	0
434	0.115035	0
435	0.114836	0
436	0.114808	0
437	0.114712	0
438	0.114695	0
439	0.11468	0
440	0.114528	0
441	0.114583	0
442	0.114436	0
443	0.114521	0
444	0.114363	0
445	0.114375	0
446	0.114286	0
447	0.114274	0
448	0.114233	0
449	0.114101	0
450	0.114095	0
451	0.113937	0
452	0.113937	0
453	0.113795	0
454	0.113773	0
455	0.113674	0
456	0.11363	0
457	0.113554	0
458	0.113455	0
459	0.113405	0
460	0.113286	0
461	0.113214	0
462	0.113042	0
463	0.11295	0
464	0.112814	0
465	0.112755	0
466	0.112637	0
467	0.112566	0
468	0.112455	0
469	0.11238	0
470	0.112281	0
471	0.112192	0
472	0.112082	0
473	0.11189	0
474	0.11168	0
475	0.1114	0
476	0.111324	0
477	0.111142	0
478	0.111107	0
479	0.110906	0
480	0.110872	0
481	0.110626	0
482	0.110552	0
483	0.110297	0
484	0.11027	0
485	0.110052	0
486	0.109869	0
487	0.109789	0
488	0.109637	0
489	0.109782	0
490	0.109329	0
491	0.109706	0
492	0.10917	0
493	0.109769	0
494	0.109044	0
495	0.109555	0
496	0.10897	0
497	0.109461	0
498	0.109164	0
499	0.108934	0
500	0.109138	0
