Iteration	 Training error	 Validation error 
1	0.326052	0
2	0.307601	0
3	0.287171	0
4	0.263997	0
5	0.239112	0
6	0.213041	0
7	0.186546	0
8	0.161572	0
9	0.140206	0
10	0.123164	0
11	0.109891	0
12	0.0994942	0
13	0.0912177	0
14	0.0845141	0
15	0.0790024	0
16	0.0744155	0
17	0.070559	0
18	0.0672859	0
19	0.064482	0
20	0.0620568	0
21	0.0599387	0
22	0.0580703	0
23	0.0564061	0
24	0.0549099	0
25	0.0535528	0
26	0.0523119	0
27	0.0511684	0
28	0.050107	0
29	0.0491145	0
30	0.0481796	0
31	0.0472921	0
32	0.0464432	0
33	0.0456252	0
34	0.0448314	0
35	0.044056	0
36	0.0432941	0
37	0.0425413	0
38	0.0417938	0
39	0.0410481	0
40	0.0403006	0
41	0.0395482	0
42	0.0387878	0
43	0.0380169	0
44	0.0372338	0
45	0.0364391	0
46	0.0356361	0
47	0.0348319	0
48	0.0340363	0
49	0.0332599	0
50	0.03251	0
51	0.0317882	0
52	0.0310885	0
53	0.0303982	0
54	0.0296975	0
55	0.0289586	0
56	0.0281436	0
57	0.0272027	0
58	0.0260828	0
59	0.0247606	0
60	0.0232908	0
61	0.0217814	0
62	0.0203114	0
63	0.0189458	0
64	0.01773	0
65	0.0166767	0
66	0.0157813	0
67	0.0150171	0
68	0.0143526	0
69	0.0137623	0
70	0.0132276	0
71	0.0127365	0
72	0.012281	0
73	0.0118549	0
74	0.0114537	0
75	0.0110739	0
76	0.0107129	0
77	0.0103685	0
78	0.0100392	0
79	0.0097237	0
80	0.00942112	0
81	0.00913072	0
82	0.00885199	0
83	0.00858458	0
84	0.00832822	0
85	0.00808275	0
86	0.00784798	0
87	0.00762376	0
88	0.00740985	0
89	0.00720601	0
90	0.00701192	0
91	0.00682721	0
92	0.00665147	0
93	0.00648429	0
94	0.0063252	0
95	0.00617377	0
96	0.00602954	0
97	0.00589207	0
98	0.00576097	0
99	0.00563582	0
100	0.00551625	0
101	0.00540192	0
102	0.00529249	0
103	0.00518767	0
104	0.00508717	0
105	0.00499074	0
106	0.00489811	0
107	0.00480909	0
108	0.00472344	0
109	0.00464099	0
110	0.00456155	0
111	0.00448496	0
112	0.00441105	0
113	0.0043397	0
114	0.00427077	0
115	0.00420412	0
116	0.00413965	0
117	0.00407725	0
118	0.00401682	0
119	0.00395826	0
120	0.00390148	0
121	0.0038464	0
122	0.00379295	0
123	0.00374105	0
124	0.00369063	0
125	0.00364162	0
126	0.00359397	0
127	0.00354762	0
128	0.00350252	0
129	0.00345861	0
130	0.00341584	0
131	0.00337417	0
132	0.00333356	0
133	0.00329397	0
134	0.00325535	0
135	0.00321767	0
136	0.0031809	0
137	0.00314499	0
138	0.00310993	0
139	0.00307568	0
140	0.00304221	0
141	0.00300949	0
142	0.0029775	0
143	0.00294621	0
144	0.0029156	0
145	0.00288565	0
146	0.00285634	0
147	0.00282764	0
148	0.00279953	0
149	0.00277201	0
150	0.00274504	0
151	0.00271861	0
152	0.0026927	0
153	0.00266731	0
154	0.0026424	0
