Iteration	 Training error	 Validation error 
1	0.283406	0
2	0.238492	0
3	0.220429	0
4	0.210894	0
5	0.204846	0
6	0.200955	0
7	0.198283	0
8	0.196313	0
9	0.194788	0
10	0.193567	0
11	0.192564	0
12	0.191723	0
13	0.191006	0
14	0.190387	0
15	0.189846	0
16	0.189368	0
17	0.188942	0
18	0.188559	0
19	0.188213	0
20	0.187899	0
21	0.187611	0
22	0.187347	0
23	0.187102	0
24	0.186875	0
25	0.186664	0
26	0.186467	0
27	0.186281	0
28	0.186107	0
29	0.185942	0
30	0.185787	0
31	0.185639	0
32	0.185498	0
33	0.185364	0
34	0.185236	0
35	0.185113	0
36	0.184995	0
37	0.184882	0
38	0.184773	0
39	0.184667	0
40	0.184566	0
41	0.184467	0
42	0.184372	0
43	0.184279	0
44	0.18419	0
45	0.184102	0
46	0.184017	0
47	0.183935	0
48	0.183854	0
49	0.183775	0
50	0.183699	0
51	0.183623	0
52	0.18355	0
53	0.183478	0
54	0.183408	0
55	0.183339	0
56	0.183271	0
57	0.183205	0
58	0.18314	0
59	0.183076	0
60	0.183014	0
61	0.182952	0
62	0.182891	0
63	0.182832	0
64	0.182773	0
65	0.182716	0
66	0.182659	0
67	0.182603	0
68	0.182548	0
69	0.182494	0
70	0.18244	0
71	0.182387	0
72	0.182335	0
73	0.182284	0
74	0.182233	0
75	0.182183	0
76	0.182133	0
77	0.182084	0
78	0.182036	0
79	0.181988	0
80	0.181941	0
81	0.181894	0
82	0.181847	0
83	0.181801	0
84	0.181756	0
85	0.181711	0
86	0.181666	0
87	0.181622	0
88	0.181578	0
89	0.181535	0
90	0.181492	0
91	0.181449	0
92	0.181407	0
93	0.181365	0
94	0.181323	0
95	0.181282	0
96	0.181241	0
97	0.1812	0
98	0.18116	0
99	0.18112	0
100	0.18108	0
101	0.181041	0
102	0.181002	0
103	0.180964	0
104	0.180925	0
105	0.180888	0
106	0.18085	0
107	0.180813	0
108	0.180776	0
109	0.18074	0
110	0.180703	0
111	0.180668	0
112	0.180632	0
113	0.180597	0
114	0.180563	0
115	0.180529	0
116	0.180495	0
117	0.180461	0
118	0.180428	0
119	0.180396	0
120	0.180363	0
121	0.180331	0
122	0.1803	0
123	0.180269	0
124	0.180238	0
125	0.180208	0
126	0.180178	0
127	0.180149	0
128	0.18012	0
129	0.180091	0
130	0.180063	0
131	0.180035	0
132	0.180008	0
133	0.179981	0
134	0.179954	0
135	0.179928	0
136	0.179902	0
137	0.179876	0
138	0.179851	0
139	0.179826	0
140	0.179802	0
141	0.179778	0
142	0.179755	0
143	0.179731	0
144	0.179708	0
145	0.179686	0
146	0.179664	0
147	0.179642	0
148	0.17962	0
149	0.179599	0
150	0.179578	0
151	0.179558	0
152	0.179538	0
153	0.179518	0
154	0.179498	0
155	0.179479	0
156	0.17946	0
157	0.179441	0
158	0.179423	0
159	0.179405	0
160	0.179387	0
161	0.179369	0
162	0.179352	0
163	0.179335	0
164	0.179318	0
165	0.179302	0
166	0.179285	0
167	0.179269	0
168	0.179253	0
169	0.179238	0
170	0.179223	0
171	0.179207	0
172	0.179193	0
173	0.179178	0
174	0.179163	0
175	0.179149	0
176	0.179135	0
177	0.179121	0
178	0.179108	0
179	0.179094	0
180	0.179081	0
181	0.179068	0
182	0.179055	0
183	0.179042	0
184	0.17903	0
185	0.179017	0
186	0.179005	0
187	0.178993	0
188	0.178981	0
189	0.17897	0
190	0.178958	0
191	0.178947	0
192	0.178936	0
193	0.178925	0
