Iteration	 Training error	 Validation error 
1	0.340491	0
2	0.27298	0
3	0.22428	0
4	0.156341	0
5	0.120058	0
6	0.0962985	0
7	0.0810172	0
8	0.0715327	0
9	0.0650718	0
10	0.0602455	0
11	0.0564164	0
12	0.0532608	0
13	0.0505943	0
14	0.0483009	0
15	0.046302	0
16	0.0445413	0
17	0.0429769	0
18	0.0415769	0
19	0.0403161	0
20	0.0391746	0
21	0.038136	0
22	0.0371868	0
23	0.0363157	0
24	0.0355131	0
25	0.0347708	0
26	0.0340816	0
27	0.0334394	0
28	0.0328389	0
29	0.0322751	0
30	0.031744	0
31	0.0312416	0
32	0.0307645	0
33	0.0303095	0
34	0.0298735	0
35	0.0294538	0
36	0.0290474	0
37	0.0286516	0
38	0.0282636	0
39	0.0278804	0
40	0.0274987	0
41	0.0271151	0
42	0.0267256	0
43	0.0263254	0
44	0.0259094	0
45	0.0254711	0
46	0.0250034	0
47	0.024498	0
48	0.0239459	0
49	0.0233384	0
50	0.0226684	0
51	0.0219336	0
52	0.0211394	0
53	0.0203017	0
54	0.0194456	0
55	0.0185997	0
56	0.0177891	0
57	0.0170307	0
58	0.0163329	0
59	0.0156979	0
60	0.0151228	0
61	0.0146024	0
62	0.0141307	0
63	0.0137013	0
64	0.0133089	0
65	0.0129485	0
66	0.0126159	0
67	0.0123074	0
68	0.0120202	0
69	0.0117516	0
70	0.0114995	0
71	0.011262	0
72	0.0110377	0
73	0.0108251	0
74	0.0106231	0
75	0.0104309	0
76	0.0102474	0
77	0.010072	0
78	0.00990392	0
79	0.00974273	0
80	0.00958785	0
81	0.00943883	0
82	0.00929529	0
83	0.00915684	0
84	0.00902317	0
85	0.00889399	0
86	0.00876902	0
87	0.00864803	0
88	0.00853079	0
89	0.00841711	0
90	0.00830679	0
91	0.00819967	0
92	0.00809559	0
93	0.0079944	0
94	0.00789596	0
95	0.00780016	0
96	0.00770687	0
97	0.00761599	0
98	0.0075274	0
99	0.00744103	0
100	0.00735677	0
101	0.00727454	0
102	0.00719426	0
103	0.00711587	0
104	0.00703928	0
105	0.00696442	0
106	0.00689125	0
107	0.00681969	0
108	0.00674969	0
109	0.0066812	0
110	0.00661416	0
111	0.00654853	0
112	0.00648425	0
