Iteration	 Training error	 Validation error 
1	0.31571	0
2	0.304473	0
3	0.301841	0
4	0.301028	0
5	0.300363	0
6	0.299782	0
7	0.299273	0
8	0.298811	0
9	0.298373	0
10	0.297938	0
11	0.297494	0
12	0.297038	0
13	0.296577	0
14	0.296124	0
15	0.295677	0
16	0.295225	0
17	0.294761	0
18	0.294283	0
19	0.293795	0
20	0.293293	0
21	0.292775	0
22	0.292238	0
23	0.291676	0
24	0.291086	0
25	0.290466	0
26	0.289814	0
27	0.289131	0
28	0.288415	0
29	0.287662	0
30	0.286869	0
31	0.286033	0
32	0.285153	0
33	0.284232	0
34	0.283269	0
35	0.282267	0
36	0.281222	0
37	0.280133	0
38	0.279	0
39	0.277824	0
40	0.276608	0
41	0.275361	0
42	0.274085	0
43	0.272783	0
44	0.271455	0
45	0.270102	0
46	0.268724	0
47	0.267308	0
48	0.265839	0
49	0.264322	0
50	0.262791	0
51	0.261266	0
52	0.259729	0
53	0.258166	0
54	0.256602	0
55	0.255067	0
56	0.253558	0
57	0.252061	0
58	0.250568	0
59	0.249073	0
60	0.247575	0
61	0.246085	0
62	0.244625	0
63	0.243201	0
64	0.241802	0
65	0.240408	0
66	0.239005	0
67	0.23758	0
68	0.236124	0
69	0.234628	0
70	0.233086	0
71	0.231489	0
72	0.229841	0
73	0.228166	0
74	0.226483	0
75	0.224771	0
76	0.223017	0
77	0.221227	0
78	0.219449	0
79	0.217749	0
80	0.216132	0
81	0.214551	0
82	0.212984	0
83	0.211396	0
84	0.209774	0
85	0.208089	0
86	0.206329	0
87	0.204509	0
88	0.20269	0
89	0.200888	0
90	0.199126	0
91	0.19737	0
92	0.195633	0
93	0.193948	0
94	0.192293	0
95	0.190682	0
96	0.189085	0
97	0.187572	0
98	0.186089	0
99	0.184754	0
100	0.183378	0
101	0.182189	0
102	0.180857	0
103	0.17983	0
104	0.178415	0
105	0.177577	0
106	0.176054	0
107	0.175586	0
108	0.173664	0
109	0.173748	0
110	0.171549	0
111	0.172287	0
112	0.169485	0
113	0.170377	0
114	0.167715	0
115	0.168479	0
116	0.166591	0
117	0.165559	0
118	0.165121	0
119	0.163439	0
120	0.163911	0
121	0.161449	0
122	0.161864	0
123	0.159991	0
124	0.159714	0
125	0.158818	0
126	0.157338	0
127	0.157004	0
128	0.155549	0
129	0.15528	0
130	0.154	0
131	0.153669	0
132	0.152658	0
133	0.152384	0
134	0.151675	0
135	0.150946	0
136	0.150587	0
137	0.149773	0
138	0.149672	0
139	0.148629	0
140	0.148773	0
141	0.147576	0
142	0.1479	0
143	0.146726	0
144	0.147156	0
145	0.145811	0
146	0.146287	0
147	0.144935	0
148	0.145439	0
149	0.144033	0
150	0.14453	0
151	0.14334	0
152	0.14351	0
153	0.143106	0
154	0.14222	0
155	0.142698	0
156	0.141122	0
157	0.142634	0
158	0.139866	0
159	0.141932	0
160	0.139101	0
161	0.140352	0
162	0.138816	0
163	0.138872	0
164	0.138618	0
165	0.13757	0
166	0.138547	0
167	0.136277	0
